player_name,player_id,date,status,reason,value,source_file
Tiffany Jackson-Jones,729,2013-06-14,unavailable,injury,ANKLE INJURY,player_box_2013.parquet
Becky Hammon,14,2013-06-15,unavailable,injury,RIGHT MIDDLE FINGER,player_box_2013.parquet
Jayne Appel-Marinelli,954,2013-06-15,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Jenna O'Hea,1012,2013-06-15,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Lindsey Harding,2069374,2013-06-15,unavailable,injury,RIGHT EYE,player_box_2013.parquet
Sophia Young-Malcolm,680,2013-06-15,unavailable,injury,RIGHT ACL,player_box_2013.parquet
Alexis Hornbuckle,828,2013-06-16,unavailable,injury,SPRAINED LEFT ANKLE,player_box_2013.parquet
Epiphanny Prince,882,2013-06-16,unavailable,not_with_team,NOT WITH TEAM,player_box_2013.parquet
Erin Phillips,678,2013-06-16,unavailable,injury,TORN MENISCUS RIGHT KNEE,player_box_2013.parquet
Jeanette Pohlen-Mavunga,983,2013-06-16,unavailable,injury,TORN ACL,player_box_2013.parquet
Jessica  Moore,646,2013-06-16,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Jessica Davenport,716,2013-06-16,unavailable,injury,LEG INJURY,player_box_2013.parquet
Katie Douglas,156,2013-06-16,unavailable,injury,LOWER BACK INJURY,player_box_2013.parquet
Layshia Clarendon,2490794,2013-06-16,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Liz Cambage,1017,2013-06-16,unavailable,injury,SPRAINED ANKLE,player_box_2013.parquet
Penny Taylor,388,2013-06-16,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Renee Montgomery,865,2013-06-16,unavailable,injury,LEFT HIGH ANKLE SPRAIN,player_box_2013.parquet
Sancho Lyttle,609,2013-06-16,unavailable,not_with_team,NOT WITH TEAM,player_box_2013.parquet
Sue Bird,91,2013-06-16,unavailable,injury,LEFT KNEE SURGERY,player_box_2013.parquet
Sydney Carter,1105,2013-06-16,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Tan White,622,2013-06-16,unavailable,injury,BROKEN RIGHT FINGER,player_box_2013.parquet
Tiffany Jackson-Jones,729,2013-06-16,unavailable,injury,ANKLE INJURY,player_box_2013.parquet
Cierra Bravard,1072,2013-06-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Jessica  Moore,646,2013-06-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Sue Bird,91,2013-06-18,unavailable,injury,KNEE INJURY,player_box_2013.parquet
Alexis Hornbuckle,828,2013-06-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Lindsey Moore,2490622,2013-06-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Penny Taylor,388,2013-06-19,unavailable,injury,LEFT KNEE,player_box_2013.parquet
Sugar Rodgers,2491197,2013-06-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Liz Cambage,1017,2013-06-20,unavailable,injury,ANKLE INJURY,player_box_2013.parquet
Tiffany Jackson-Jones,729,2013-06-20,unavailable,injury,ANKLE INJURY,player_box_2013.parquet
Chante  Black,850,2013-06-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Jessica  Moore,646,2013-06-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Julie Nicole Wojta,1099,2013-06-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Nadirah McKenith,2491228,2013-06-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Penny Taylor,388,2013-06-21,unavailable,injury,STRENGTHENING LEFT KNEE,player_box_2013.parquet
Samantha Prahalis,1084,2013-06-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Erin Phillips,678,2013-06-22,unavailable,injury,TORN MENISCUS RIGHT KNEE,player_box_2013.parquet
Jeanette Pohlen-Mavunga,983,2013-06-22,unavailable,injury,TORN ACL,player_box_2013.parquet
Jessica Davenport,716,2013-06-22,unavailable,injury,LEFT TIBIA STRESS FRACTURE,player_box_2013.parquet
Katie Douglas,156,2013-06-22,unavailable,injury,BULGING DISC,player_box_2013.parquet
Liz Cambage,1017,2013-06-22,unavailable,injury,SPRAINED ANKLE,player_box_2013.parquet
Sue Bird,91,2013-06-22,unavailable,injury,KNEE INJURY,player_box_2013.parquet
Tamika Catchings,125,2013-06-22,unavailable,injury,LOWER BACK INJURY,player_box_2013.parquet
Tiffany Jackson-Jones,729,2013-06-22,unavailable,injury,ANKLE INJURY,player_box_2013.parquet
A'dia Mathies,2491335,2013-06-23,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Anne Marie Armstrong,2491327,2013-06-23,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Becky Hammon,14,2013-06-23,unavailable,injury,FINGER INJURY,player_box_2013.parquet
Chante  Black,850,2013-06-23,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Essence Carson,802,2013-06-23,unavailable,injury,TORN ACL,player_box_2013.parquet
Farhiya Abdi,1064,2013-06-23,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Jayne Appel-Marinelli,954,2013-06-23,unavailable,injury,CONCUSSION,player_box_2013.parquet
Jessica  Moore,646,2013-06-23,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Julie Nicole Wojta,1099,2013-06-23,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Kara Lawson,485,2013-06-23,unavailable,injury,KNEE INJURY,player_box_2013.parquet
Liz Cambage,1017,2013-06-23,unavailable,injury,SPRAINED LEFT ANKLE,player_box_2013.parquet
Renee Montgomery,865,2013-06-23,unavailable,injury,LEFT HIGH ANKLE SPRAIN,player_box_2013.parquet
Ruth Riley,341,2013-06-23,unavailable,not_with_team,NOT WITH TEAM,player_box_2013.parquet
Sophia Young-Malcolm,680,2013-06-23,unavailable,injury,TORN ACL,player_box_2013.parquet
Tan White,622,2013-06-23,unavailable,injury,BROKEN RIGHT FINGER,player_box_2013.parquet
Tiffany Jackson-Jones,729,2013-06-23,unavailable,injury,ANKLE INJURY,player_box_2013.parquet
Chante  Black,850,2013-06-25,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Julie Nicole Wojta,1099,2013-06-25,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Katie Douglas,156,2013-06-25,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Layshia Clarendon,2490794,2013-06-25,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Penny Taylor,388,2013-06-25,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Samantha Prahalis,1084,2013-06-25,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Tamika Catchings,125,2013-06-25,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Essence Carson,802,2013-06-26,unavailable,injury,ACL,player_box_2013.parquet
Jessica  Moore,646,2013-06-27,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Lynetta Kizer,1051,2013-06-27,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Penny Taylor,388,2013-06-27,unavailable,injury,LEFT ACL,player_box_2013.parquet
Samantha Prahalis,1084,2013-06-27,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Cierra Bravard,1072,2013-06-28,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Courtney Clements,2327542,2013-06-28,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Erin Phillips,678,2013-06-28,unavailable,injury,TORN MENISCUS RIGHT KNEE,player_box_2013.parquet
Essence Carson,802,2013-06-28,unavailable,injury,TORN LEFT ACL,player_box_2013.parquet
Jasmine Hassell,2491329,2013-06-28,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Jeanette Pohlen-Mavunga,983,2013-06-28,unavailable,injury,TORN LEFT ACL,player_box_2013.parquet
Jessica Davenport,716,2013-06-28,unavailable,injury,FRACTURED LEFT LEG,player_box_2013.parquet
Katie Douglas,156,2013-06-28,unavailable,injury,BULGING DISC,player_box_2013.parquet
Layshia Clarendon,2490794,2013-06-28,unavailable,injury,LEFT HIP INJURY,player_box_2013.parquet
Plenette Pierson,491,2013-06-28,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Ruth Riley,341,2013-06-28,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Sue Bird,91,2013-06-28,unavailable,injury,KNEE INJURY,player_box_2013.parquet
Tiffany Jackson-Jones,729,2013-06-28,unavailable,injury,FRACTURED LEFT ANKLE,player_box_2013.parquet
Farhiya Abdi,1064,2013-06-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Jenna O'Hea,1012,2013-06-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Kara Lawson,485,2013-06-29,unavailable,injury,KNEE INJURY,player_box_2013.parquet
Renee Montgomery,865,2013-06-29,unavailable,injury,LEFT HIGH ANKLE SPRAIN,player_box_2013.parquet
Samantha Prahalis,1084,2013-06-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Tan White,622,2013-06-29,unavailable,injury,BROKEN RIGHT FINGER,player_box_2013.parquet
Becky Hammon,14,2013-06-30,unavailable,injury,BROKEN RIGHT FINGER,player_box_2013.parquet
DeLisha Milton-Jones,9,2013-06-30,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Erin Phillips,678,2013-06-30,unavailable,injury,TORN MENISCUS RIGHT KNEE,player_box_2013.parquet
Jayne Appel-Marinelli,954,2013-06-30,unavailable,injury,CONCUSSION,player_box_2013.parquet
Jeanette Pohlen-Mavunga,983,2013-06-30,unavailable,injury,TORN LEFT ACL,player_box_2013.parquet
Jessica Davenport,716,2013-06-30,unavailable,injury,LEFT TIBIA STRESS FRACTURE,player_box_2013.parquet
Katie Douglas,156,2013-06-30,unavailable,injury,BULGING DISC,player_box_2013.parquet
Ruth Riley,341,2013-06-30,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Shenise Johnson,1074,2013-06-30,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Sophia Young-Malcolm,680,2013-06-30,unavailable,injury,RIGHT ACL,player_box_2013.parquet
Sue Bird,91,2013-06-30,unavailable,injury,LEFT KNEE SURGERY,player_box_2013.parquet
Tiffany Jackson-Jones,729,2013-06-30,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Cierra Bravard,1072,2013-07-02,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Essence Carson,802,2013-07-02,unavailable,injury,TORN LEFT ACL,player_box_2013.parquet
Kara Lawson,485,2013-07-02,unavailable,injury,KNEE INJURY,player_box_2013.parquet
Renee Montgomery,865,2013-07-02,unavailable,injury,LEFT HIGH ANKLE SPRAIN,player_box_2013.parquet
Samantha Prahalis,1084,2013-07-02,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Sue Bird,91,2013-07-02,unavailable,injury,KNEE INJURY,player_box_2013.parquet
Sylvia Fowles,766,2013-07-02,unavailable,injury,RIGHT ANKLE INJURY,player_box_2013.parquet
Tan White,622,2013-07-02,unavailable,injury,BROKEN RIGHT FINGER,player_box_2013.parquet
Tiffany Jackson-Jones,729,2013-07-02,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Essence Carson,802,2013-07-04,unavailable,injury,TORN LEFT ACL,player_box_2013.parquet
Jenna O'Hea,1012,2013-07-04,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Cierra Bravard,1072,2013-07-06,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Erin Phillips,678,2013-07-06,unavailable,injury,RIGHT KNEE INJURY,player_box_2013.parquet
Jeanette Pohlen-Mavunga,983,2013-07-06,unavailable,injury,TORN LEFT ACL,player_box_2013.parquet
Jessica Davenport,716,2013-07-06,unavailable,injury,LEFT TIBIA STRESS FRACTURE,player_box_2013.parquet
Kara Lawson,485,2013-07-06,unavailable,injury,KNEE INJURY,player_box_2013.parquet
Katie Douglas,156,2013-07-06,unavailable,injury,BULGING DISC,player_box_2013.parquet
Quanitra Hollingsworth,864,2013-07-06,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Renee Montgomery,865,2013-07-06,unavailable,injury,LEFT HIGH ANKLE SPRAIN,player_box_2013.parquet
Shameka Christon,566,2013-07-06,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Sophia Young-Malcolm,680,2013-07-06,unavailable,injury,RIGHT ACL,player_box_2013.parquet
Sue Bird,91,2013-07-06,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Tan White,622,2013-07-06,unavailable,injury,BROKEN RIGHT FINGER,player_box_2013.parquet
Essence Carson,802,2013-07-07,unavailable,injury,LEFT ACL,player_box_2013.parquet
Tamera Young,819,2013-07-07,unavailable,injury,SPRAINED LEFT ANKLE,player_box_2013.parquet
Avery Warley-Talbert,1085,2013-07-09,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Cierra Bravard,1072,2013-07-09,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Seimone Augustus,695,2013-07-09,unavailable,injury,SPRAINED LEFT ANKLE,player_box_2013.parquet
Tiffany Hayes,1054,2013-07-09,unavailable,injury,LEFT KNEE SURGERY,player_box_2013.parquet
Becky Hammon,14,2013-07-10,unavailable,injury,TORN LEFT ACL,player_box_2013.parquet
Brittney Griner,2490553,2013-07-10,unavailable,injury,SPRAINED LEFT KNEE,player_box_2013.parquet
Lynetta Kizer,1051,2013-07-10,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Quanitra Hollingsworth,864,2013-07-10,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Samantha Prahalis,1084,2013-07-10,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Sophia Young-Malcolm,680,2013-07-10,unavailable,injury,TORN ACL,player_box_2013.parquet
Jeanette Pohlen-Mavunga,983,2013-07-11,unavailable,injury,TORN LEFT ACL,player_box_2013.parquet
Jessica Breland,1002,2013-07-11,unavailable,injury,LEFT ANKLE,player_box_2013.parquet
Jessica Davenport,716,2013-07-11,unavailable,injury,LEFT TIBIA STRESS FRACTURE,player_box_2013.parquet
Katie Douglas,156,2013-07-11,unavailable,injury,LOWER BACK INJURY,player_box_2013.parquet
Lindsey Moore,2490622,2013-07-11,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Seimone Augustus,695,2013-07-11,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Kayla Alexander,2491232,2013-07-12,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Quanitra Hollingsworth,864,2013-07-12,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Renee Montgomery,865,2013-07-12,unavailable,injury,LEFT HIGH ANKLE SPRAIN,player_box_2013.parquet
Tan White,622,2013-07-12,unavailable,injury,BROKEN RIGHT FINGER,player_box_2013.parquet
Essence Carson,802,2013-07-13,unavailable,injury,LEFT ACL,player_box_2013.parquet
Glory Johnson,1053,2013-07-13,unavailable,injury,NECK INJURY,player_box_2013.parquet
Jeanette Pohlen-Mavunga,983,2013-07-13,unavailable,injury,LEFT ACL,player_box_2013.parquet
Jessica Breland,1002,2013-07-13,unavailable,injury,LEFT ANKLE,player_box_2013.parquet
Jessica Davenport,716,2013-07-13,unavailable,injury,STRESS FRACTURE,player_box_2013.parquet
Katie Douglas,156,2013-07-13,unavailable,injury,BULGING DISC,player_box_2013.parquet
Lindsey Moore,2490622,2013-07-13,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Seimone Augustus,695,2013-07-13,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Angel McCoughtry,872,2013-07-14,unavailable,injury,STRAINED ACHILLES,player_box_2013.parquet
Becky Hammon,14,2013-07-14,unavailable,injury,LEFT ACL,player_box_2013.parquet
Brittney Griner,2490553,2013-07-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Farhiya Abdi,1064,2013-07-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Lynetta Kizer,1051,2013-07-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Renee Montgomery,865,2013-07-14,unavailable,injury,SPRAINED LEFT ANKLE,player_box_2013.parquet
Ruth Riley,341,2013-07-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Samantha Prahalis,1084,2013-07-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Sancho Lyttle,609,2013-07-14,unavailable,injury,LEFT FOOT,player_box_2013.parquet
Sophia Young-Malcolm,680,2013-07-14,unavailable,injury,RIGHT ACL,player_box_2013.parquet
Sue Bird,91,2013-07-14,unavailable,injury,KNEE INJURY,player_box_2013.parquet
Tan White,622,2013-07-14,unavailable,injury,RIGHT FINGER,player_box_2013.parquet
Tianna Hawkins,2490514,2013-07-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Tiffany Hayes,1054,2013-07-14,unavailable,injury,LEFT KNEE,player_box_2013.parquet
Becky Hammon,14,2013-07-16,unavailable,injury,TORN ACL,player_box_2013.parquet
Farhiya Abdi,1064,2013-07-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Sancho Lyttle,609,2013-07-17,unavailable,injury,LEFT FOOT,player_box_2013.parquet
Skylar Diggins-Smith,2491205,2013-07-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Sue Bird,91,2013-07-17,unavailable,injury,KNEE INJURY,player_box_2013.parquet
Tiffany Hayes,1054,2013-07-17,unavailable,injury,LEFT KNEE INJURY,player_box_2013.parquet
Tiffany Jackson-Jones,729,2013-07-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Brittney Griner,2490553,2013-07-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Essence Carson,802,2013-07-18,unavailable,injury,TORN LEFT ACL,player_box_2013.parquet
Farhiya Abdi,1064,2013-07-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Lynetta Kizer,1051,2013-07-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Samantha Prahalis,1084,2013-07-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Sylvia Fowles,766,2013-07-18,unavailable,injury,RIGHT ANKLE INJURY,player_box_2013.parquet
Jeanette Pohlen-Mavunga,983,2013-07-19,unavailable,injury,TORN ACL,player_box_2013.parquet
Jessica Davenport,716,2013-07-19,unavailable,injury,STRESS FRACTURE,player_box_2013.parquet
Katie Douglas,156,2013-07-19,unavailable,injury,BULGING DISC,player_box_2013.parquet
Quanitra Hollingsworth,864,2013-07-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
DeLisha Milton-Jones,9,2013-07-20,unavailable,injury,RIGHT KNEE INJURY,player_box_2013.parquet
Essence Carson,802,2013-07-20,unavailable,injury,TORN LEFT ACL,player_box_2013.parquet
Farhiya Abdi,1064,2013-07-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Kara Lawson,485,2013-07-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Sue Bird,91,2013-07-20,unavailable,injury,KNEE INJURY,player_box_2013.parquet
Amber Harris,985,2013-07-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Brittney Griner,2490553,2013-07-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Erin Phillips,678,2013-07-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Jeanette Pohlen-Mavunga,983,2013-07-21,unavailable,injury,TORN LEFT ACL,player_box_2013.parquet
Jessica Davenport,716,2013-07-21,unavailable,injury,LEFT TIBIA STRESS FRACTURE,player_box_2013.parquet
Katie Douglas,156,2013-07-21,unavailable,injury,BULGING DISC,player_box_2013.parquet
Lindsey Moore,2490622,2013-07-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Lynetta Kizer,1051,2013-07-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Penny Taylor,388,2013-07-21,unavailable,rest,REST,player_box_2013.parquet
Rachel Jarry,1030,2013-07-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2013.parquet
Sancho Lyttle,609,2013-07-21,unavailable,injury,FOOT INJURY,player_box_2013.parquet
Tiffany Hayes,1054,2013-07-21,unavailable,injury,KNEE INJURY,player_box_2013.parquet
